_TRI_FORM_TOTALS_EZ.REPORTING_YEAR,V_TRI_FORM_TOTALS_EZ.TRI_FACILITY_ID,V_TRI_FORM_TOTALS_EZ.FACILITY_NAME,V_TRI_FORM_TOTALS_EZ.STREET_ADDRESS,V_TRI_FORM_TOTALS_EZ.CITY_NAME,V_TRI_FORM_TOTALS_EZ.COUNTY_NAME,V_TRI_FORM_TOTALS_EZ.STATE_FIPS_CODE,V_TRI_FORM_TOTALS_EZ.STATE_ABBR,Code Expansion for State Abbreviation,V_TRI_FORM_TOTALS_EZ.ZIP_CODE,V_TRI_FORM_TOTALS_EZ.REGION,Code Expansion for Region,V_TRI_FORM_TOTALS_EZ.FAC_CLOSED_IND,V_TRI_FORM_TOTALS_EZ.ASGN_AGENCY,Code Expansion for Assigned Agency,V_TRI_FORM_TOTALS_EZ.ASSIGNED_AGENCY_CODE,V_TRI_FORM_TOTALS_EZ.ASGN_FEDERAL_IND,V_TRI_FORM_TOTALS_EZ.PARENT_CO_NAME,V_TRI_FORM_TOTALS_EZ.PARENT_CO_DB_NUM,V_TRI_FORM_TOTALS_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FORM_TOTALS_EZ.EPA_REGISTRY_ID,V_TRI_FORM_TOTALS_EZ.INDUSTRY_SECTOR_CODE,V_TRI_FORM_TOTALS_EZ.PRIMARY_SIC,V_TRI_FORM_TOTALS_EZ.SIC_CODES,V_TRI_FORM_TOTALS_EZ.PRIMARY_NAICS,V_TRI_FORM_TOTALS_EZ.NAICS_CODE,V_TRI_FORM_TOTALS_EZ.CHEMICAL_NAME,V_TRI_FORM_TOTALS_EZ.TRI_CHEM_ID,V_TRI_FORM_TOTALS_EZ.CHEMICAL_ABSTRACT_NUMBER,V_TRI_FORM_TOTALS_EZ.SRS_IDENTIFIER,V_TRI_FORM_TOTALS_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_TOTALS_EZ.MIXTURE_NAME,V_TRI_FORM_TOTALS_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_TOTALS_EZ.CARCINOGEN_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.CLEAN_AIR_ACT_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.R3350_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.DOC_CTRL_NUM,V_TRI_FORM_TOTALS_EZ.FORM_TYPE_IND,V_TRI_FORM_TOTALS_EZ.POSTMARK_DATE,V_TRI_FORM_TOTALS_EZ.ORIG_POSTMARK,V_TRI_FORM_TOTALS_EZ.TRADE_SECRET_IND,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_1,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_2,V_TRI_FORM_TOTALS_EZ.TOTAL_ONSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.AIR_FUG,V_TRI_FORM_TOTALS_EZ.AIR_STACK,V_TRI_FORM_TOTALS_EZ.TOTAL_AIR_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_WATER_RELEASE,V_TRI_FORM_TOTALS_EZ.NUMBER_OF_STREAMS,V_TRI_FORM_TOTALS_EZ.UNINJ8795,V_TRI_FORM_TOTALS_EZ.UNINJ_I,V_TRI_FORM_TOTALS_EZ.UNINJ_IIV,V_TRI_FORM_TOTALS_EZ.LANDF8795,V_TRI_FORM_TOTALS_EZ.RCRA_C,V_TRI_FORM_TOTALS_EZ.OTH_LANDF,V_TRI_FORM_TOTALS_EZ.LAND_TREA,V_TRI_FORM_TOTALS_EZ.SURF_IMP,V_TRI_FORM_TOTALS_EZ.SI_553A,V_TRI_FORM_TOTALS_EZ.SI_553B,V_TRI_FORM_TOTALS_EZ.OTH_DISP,V_TRI_FORM_TOTALS_EZ.TOTAL_LAND_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_POTW_TRANSFER,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81C,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81D,V_TRI_FORM_TOTALS_EZ.POTW_TREATMENT,V_TRI_FORM_TOTALS_EZ.POTW_METAL,V_TRI_FORM_TOTALS_EZ.POTW_NON_METAL,V_TRI_FORM_TOTALS_EZ.P30,V_TRI_FORM_TOTALS_EZ.P31,V_TRI_FORM_TOTALS_EZ.P32,V_TRI_FORM_TOTALS_EZ.P33,V_TRI_FORM_TOTALS_EZ.P34,V_TRI_FORM_TOTALS_EZ.P35,V_TRI_FORM_TOTALS_EZ.P36,V_TRI_FORM_TOTALS_EZ.P37,V_TRI_FORM_TOTALS_EZ.P38,V_TRI_FORM_TOTALS_EZ.P39,V_TRI_FORM_TOTALS_EZ.M10,V_TRI_FORM_TOTALS_EZ.M41,V_TRI_FORM_TOTALS_EZ.M62,V_TRI_FORM_TOTALS_EZ.M40_METAL,V_TRI_FORM_TOTALS_EZ.M61_METAL,V_TRI_FORM_TOTALS_EZ.M71,V_TRI_FORM_TOTALS_EZ.M81,V_TRI_FORM_TOTALS_EZ.M82,V_TRI_FORM_TOTALS_EZ.M72,V_TRI_FORM_TOTALS_EZ.TOTAL_OFFSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_RECYCLING_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_RECOVERY_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TREATMENT_TRANSFER,V_TRI_FORM_TOTALS_EZ.UNCLASSIFIED_TRANSFERS,V_TRI_FORM_TOTALS_EZ.TOTAL_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TQR_RELEASE,V_TRI_FORM_TOTALS_EZ.REL_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81A_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81B_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81C_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81D_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TOTAL_PROD_WASTE,V_TRI_FORM_TOTALS_EZ.ONE_TIME_RELEASE_QTY
2019,80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,SUNCOR ENERGY (USA) INC,241804681,SUNCOR ENERGY (USA) INC,110032913024,324,,    ,324110,424710    ,HYDROGEN SULFIDE,007783064,007783064,154518,NA,NA,NO,NO,YES,0,1319218259531,L,2020-06-29,2020-06-29,0,,,7531,933,6598,7531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7531,0,0,7525,0,0,0,0,0,0,144744,0,152269,6
2019,81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,601 E 13TH ST,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,NA,,NA,110010291692,327,,    ,327120,    ,BARIUM,007440393,007440393,149997,NA,NA,NO,NO,NO,0,1319218017743,S,2020-06-23,2020-06-23,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,601 E 13TH ST,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,NA,,NA,110010291692,327,,    ,327120,    ,BARIUM COMPOUNDS,N040,N040,649426,NA,NA,NO,NO,NO,0,1319218017756,S,2020-06-23,2020-06-23,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,601 E 13TH ST,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,NA,,NA,110010291692,327,,    ,327120,    ,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,649475,NA,NA,NO,NO,YES,1,1319218017770,S,2020-06-23,2020-06-23,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,81626TRSTT2201R,TRI-STATE GENERATION & TRANSMISSION-CRAIG STATION,2101 S RANNEY ST,CRAIG,MOFFAT,08,CO,N/A,81626,8,REGION 8,0,,N/A,,C,NA,,NA,110041086393,2211,,    ,221112,    ,BARIUM COMPOUNDS,N040,N040,649426,NA,NA,NO,NO,NO,0,1319218014684,L,2020-06-23,2020-06-23,0,,,485.7,118,349,467,0,1,0,0,0,0,0,0,0,0,0,18.7,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,0,0,855000,855485.7,0,0,485.7,0,855000,0,0,0,0,0,0,855485.7,
2019,8090WRCKYMHWY85,MARTIN MARIETTA - HWY 85 FACILITY,3895 WABASH ST,COLORADO SPRINGS,EL PASO,08,CO,N/A,80906,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110038628027,327,,    ,327320,324121    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218213484,L,2020-06-28,2020-06-28,0,,,.3371,0,.3371,.3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3371,0,0,.3371,0,0,8.173,0,0,0,0,0,8.5101,
2019,80640NYXNV9131E,VEOLIA ES TECHNICAL SOLUTIONS LLC,9131 E 96TH AVE,HENDERSON,ADAMS,08,CO,N/A,80640,8,REGION 8,0,,N/A,,C,VEOLIA ENVIRONMENTAL SERVICES NA LLC,NA,VEOLIA ENVIRONMENTAL SERVICES,110010751230,562,,    ,562211,    ,N-METHYL-2-PYRROLIDONE,000872504,000872504,72744,NA,NA,NO,NO,NO,0,1319217841675,L,2020-06-09,2020-06-09,0,,,1054.57,773.8,280.77,1054.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.77,0,2294008.374,4417.5,0,2298426.644,1055.34,0,0,1054.57,0,.77,14492.45,0,0,2294008.374,0,4417.5,2313973.664,
2019,81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,2005 LIME RD,PUEBLO,PUEBLO,08,CO,N/A,81006,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000467851,2211,,    ,221112,    ,HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY),007647010,007647010,152231,NA,NA,NO,NO,YES,0,1319218084541,L,2020-06-24,2020-06-24,0,,,15000,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15204.76,0,0,0,0,0,0,105029.79,0,120234.55,
2019,81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,2005 LIME RD,PUEBLO,PUEBLO,08,CO,N/A,81006,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000467851,2211,,    ,221112,    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218084580,L,2020-06-24,2020-06-24,0,,,14765.429,.329,65.1,65.429,0,1,0,0,0,0,0,14700,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,200,14965.429,0,14700,65.429,0,200,0,0,0,0,0,0,14965.429,
2019,8022WRCKYM581PE,WELLS CONCRETE (STRUCTURAL PLANT),5801 PECOS ST,DENVER,ADAMS,08,CO,N/A,80221,8,REGION 8,0,,N/A,,C,NA,,WELLS CONCRETE,110001436928,327,,    ,327390,    ,COPPER,007440508,007440508,150086,NA,NA,NO,NO,NO,0,1319218518076,L,2020-07-02,2020-07-02,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,331,0,0,0,0,0,0,0,331,0,0,0,0,331,
2019,80521WSTRN100MA,WESTERN FOUNDRIES INC,100 MARTIN ST,LONGMONT,BOULDER,08,CO,N/A,80501,8,REGION 8,0,,N/A,,C,NA,,NA,110000467405,331,,    ,331511,    ,CHROMIUM,007440473,007440473,150060,NA,NA,NO,NO,YES,1,1319218362349,L,2020-06-30,2020-06-30,0,,,6.33,5.37,.96,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66,9428,0,0,0,9436.66,14.99,0,0,6.33,8.66,0,0,9428,0,0,0,0,9442.99,
2019,81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,13125 HIGHWAY 40,HAYDEN,ROUTT,08,CO,N/A,81639,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110012355281,2211,,    ,221112,    ,VANADIUM COMPOUNDS,N770,N770,755389,NA,NA,NO,NO,NO,0,1319218084869,L,2020-06-24,2020-06-24,0,,,20027.2,1.2,26,27.2,0,0,0,0,0,0,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20027.2,0,19793.87,26.86,0,0,0,0,0,0,0,0,19820.73,
2019,81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,13125 HIGHWAY 40,HAYDEN,ROUTT,08,CO,N/A,81639,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110012355281,2211,,    ,221112,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218092841,L,2020-06-25,2020-06-25,0,,,11000,11000,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,11000,0,0,0,0,0,0,0,0,11000,
2019,81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,13125 HIGHWAY 40,HAYDEN,ROUTT,08,CO,N/A,81639,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110012355281,2211,,    ,221112,    ,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,649749,NA,NA,NO,YES,YES,0,1319218084919,L,2020-06-24,2020-06-24,0,,,1.983,.593,1.39,1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983,0,0,1.9805,0,0,0,0,0,0,0,0,1.9805,
2019,81639PBLCS12795,PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,13125 HIGHWAY 40,HAYDEN,ROUTT,08,CO,N/A,81639,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110012355281,2211,,    ,221112,    ,BARIUM COMPOUNDS,N040,N040,649426,NA,NA,NO,NO,NO,0,1319218084857,L,2020-06-24,2020-06-24,0,,,870249,49,200,249,0,0,0,0,0,0,0,870000,0,0,0,0,0,870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870249,0,872632.86,253.17,0,0,0,0,0,0,0,0,872886.03,
2019,80011RDYMX1532E,READY MIXED CONCRETE PLANT 12,15302 E 25TH DR,AURORA,ADAMS,08,CO,N/A,80011,8,REGION 8,0,,N/A,,C,BRANNAN SAND & GRAVEL CO L.L.C.,006915045,BRANNAN SAND & GRAVEL CO L L C,110025331442,327,,    ,327320,    ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319217992484,S,2020-06-22,2020-06-22,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,19302 COUNTY RD 3,PARSHALL,GRAND,08,CO,N/A,80468,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110000600190,2122,,    ,212299,    ,NONYLPHENOL ETHOXYLATES,N535,N535,1978074,NA,NA,NO,NO,NO,0,1319218102782,L,2020-06-25,2020-06-25,0,,,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,0,52000,0,0,0,0,0,0,0,0,52000,
2019,80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,19302 COUNTY RD 3,PARSHALL,GRAND,08,CO,N/A,80468,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110000600190,2122,,    ,212299,    ,ARSENIC,007440382,007440382,149989,NA,NA,NO,YES,YES,0,1319218102806,L,2020-06-25,2020-06-25,0,,,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0,0,0,0,0,15000,
2019,80550CRSTR2HWAR,CARESTREAM HEALTH COLORADO,2000 HOWARD SMITH AVE W C42,WINDSOR,WELD,08,CO,N/A,80550,8,REGION 8,0,,N/A,,C,CARESTREAM HEALTH INC,793169512,CARESTREAM HEALTH INC,110031306272,325,,    ,325992,    ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319217947821,L,2020-06-18,2020-06-18,0,,,58954,0,0,0,58954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58954,0,0,58954,0,0,0,0,0,0,15673,0,74627,
2019,80239MLHGH11100,MILE HIGH EQUIPMENT LLC,11100 E 45TH AVE,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,ALI GROUP NA,079803309,ALI GROUP NA,110000467209,333,,    ,333415,    ,NICKEL  and NICKEL COMPOUNDS,N495,N495,650036,NA,NA,YES,YES,YES,1,1319217887429,L,2020-06-15,2020-06-15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7093,0,0,0,7093,0,0,0,0,0,0,0,7093,0,0,0,0,7093,
2019,80239MLHGH11100,MILE HIGH EQUIPMENT LLC,11100 E 45TH AVE,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,ALI GROUP NA,079803309,ALI GROUP NA,110000467209,333,,    ,333415,    ,ZINC COMPOUNDS,N982,N982,649699,NA,NA,NO,NO,NO,0,1319217887431,L,2020-06-15,2020-06-15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,0,0,0,2342,0,0,0,0,0,0,0,2342,0,0,0,0,2342,
2019,80110MRCNS1600W,AMERICAN STAINLESS STEEL CORP,1600 W YALE AVE,ENGLEWOOD,ARAPAHOE,08,CO,N/A,80110,8,REGION 8,0,,N/A,,C,NA,,NA,110000466727,332,,    ,332322,    ,MANGANESE,007439965,007439965,149625,NA,NA,NO,NO,YES,0,1319218487015,L,2020-07-01,2020-07-01,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80019MSTRC23655,ELKAY WOOD PRODUCTS CO,23655 E 19TH AVE,AURORA,ADAMS,08,CO,N/A,80019,8,REGION 8,0,,N/A,,C,ELKAY MANUFACTURING CO,005080429,ELKAY MANUFACTURING CO,110030489077,337,,    ,337110,    ,ETHYLBENZENE,000100414,000100414,19406,NA,NA,NO,YES,YES,0,1319218278834,L,2020-06-29,2020-06-29,0,,,9908,2477,7431,9908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2136,0,2177,9908,0,0,9908,0,0,0,0,0,41,0,2136,12085,
2019,80019MSTRC23655,ELKAY WOOD PRODUCTS CO,23655 E 19TH AVE,AURORA,ADAMS,08,CO,N/A,80019,8,REGION 8,0,,N/A,,C,ELKAY MANUFACTURING CO,005080429,ELKAY MANUFACTURING CO,110030489077,337,,    ,337110,    ,XYLENE (MIXED ISOMERS),001330207,001330207,84970,NA,NA,NO,NO,YES,1,1319218278861,L,2020-06-29,2020-06-29,0,,,45104,11276,33828,45104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,9724,0,9910,45104,0,0,45104,0,0,0,0,0,186,0,9724,55014,
2019,81001TRNCX101WI,TRANE CO,101 WILLIAM WHITE BLVD,PUEBLO,PUEBLO,08,CO,N/A,81001,8,REGION 8,0,,N/A,,C,TRANE TECHNOLOGIES CO LLC,001368026,INGERSOLL-RAND CO,110000467815,333,,    ,333415,    ,PROPYLENE,000115071,000115071,29009,NA,NA,NO,NO,NO,0,1319218360636,S,2020-06-30,2020-06-30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80642CHMCLHUDSO,CHEMICAL & METAL INDUSTRIES INC,23465 CHEM TECH AVE,HUDSON,WELD,08,CO,N/A,80642,8,REGION 8,0,,N/A,,C,NA,,NA,110012141798,325,,    ,325180,    ,ANTIMONY  and ANTIMONY COMPOUNDS,N010,N010,649921,NA,NA,YES,NO,YES,0,1319217635566,L,2020-03-04,2020-03-04,0,,,5.036,5,.036,5.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,0,0,2036,2041.036,0,0,5.036,2036,0,13473,0,0,0,0,0,15514.036,
2019,80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,598 3RD ST,MEAD,WELD,08,CO,N/A,80542,8,REGION 8,0,,N/A,,C,NA,,BOULDER SCIENTIFIC CO,110000467469,325,,    ,325199,    ,ALLYL CHLORIDE,000107051,000107051,24109,NA,NA,NO,NO,YES,0,1319217662218,L,2020-03-31,2020-03-31,0,,,24.5,1.2,23.3,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,24.5,0,0,0,0,0,0,0,0,24.5,
2019,80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,598 3RD ST,MEAD,WELD,08,CO,N/A,80542,8,REGION 8,0,,N/A,,C,NA,,BOULDER SCIENTIFIC CO,110000467469,325,,    ,325199,    ,PYRIDINE,000110861,000110861,27037,NA,NA,NO,NO,NO,0,1319217662271,L,2020-03-31,2020-03-31,0,,,41.2,1.9,39.3,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23793,0,23793,41.2,0,0,41.2,0,0,0,0,0,0,0,23793,23834.2,
2019,80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,598 3RD ST,MEAD,WELD,08,CO,N/A,80542,8,REGION 8,0,,N/A,,C,NA,,BOULDER SCIENTIFIC CO,110000467469,325,,    ,325199,    ,CHLOROBENZENE,000108907,000108907,25478,NA,NA,NO,NO,YES,0,1319217662232,L,2020-03-31,2020-03-31,0,,,2.9,.1,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,1665,2.9,0,0,2.9,0,0,0,0,0,0,0,1665,1667.9,
2019,80216SHLND156W5,NEXEO SOLUTIONS LLC,156 W 56TH AVE,DENVER,ADAMS,08,CO,N/A,80216,8,REGION 8,0,,N/A,,C,NEXEO SOLUTIONS HOLDINGS LLC,078346156,UNIVAR SOLUTIONS USA INC,110000859438,4246,,    ,424690,    ,ETHYLENE GLYCOL,000107211,000107211,24257,NA,NA,NO,NO,YES,0,1319218519421,L,2020-07-06,2020-07-06,0,,,1084.2388,1084.2388,0,1084.2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0001,0,0,0,0,2100.0001,3184.2389,0,0,1084.2388,0,2100.0001,0,0,0,0,0,0,3184.2389,
2019,80631WSTRN13021,LEPRINO FOODS CO - GREELEY,1302 1ST AVE,GREELEY,WELD,08,CO,N/A,80631,8,REGION 8,0,,N/A,,C,LEPRINO FOODS CO,007076664,LEPRINO FOODS CO,110000467557,311,,    ,311513,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319217948328,L,2020-06-18,2020-06-18,0,,,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,
